,0,1,2,3,4,target
0,-2.24456934157333,-1.36232827304222,1.5543333409631173,-2.0869091951414793,-1.2776048240560596,0
1,-0.46503461518889666,-0.5765792909510418,-0.2033142985762939,0.4304257065817223,1.9801963416895896,1
2,1.0967453007151418,1.315682647546726,0.40073014418509667,-0.8857562509363047,0.7271137633387429,1
3,-1.2533105689844426,-1.613831227376534,-0.6548609795398187,1.3356201244527957,-0.7198135509932705,1
4,-0.7004262696484038,-0.8118482784676221,-0.20523127674615782,0.48242747133848507,-0.4785053803239208,1
5,1.0916286112375255,1.2677438906720147,0.3242511756629301,-0.759089582061803,0.6960423134078911,1
6,-1.3095955649080606,-0.607101796485332,1.2419886453728777,-1.7679773043151483,1.4165403509931433,0
7,-0.030238084416359223,-0.059779082207684416,-0.053001713044372775,0.0933226685181956,-1.0948634923668525,1
8,1.4392518728161787,0.786119556383111,-1.15270755364052,1.5944380686288977,-0.5266993329346015,1
9,1.1123497995529854,0.6001237408207346,-0.9041721261603768,1.2541030905846233,-1.3243881256076575,1
10,1.4889040431444946,1.0361638930173571,-0.7945796942765578,0.9959642016113478,-0.0727075627362879,1
11,0.7924927611084718,1.129207688873875,0.6081890233172204,-1.1633301296514067,0.5038878713794005,1
12,-1.8123314469362923,-1.0064651120165073,1.4219351835665532,-1.9591730269157384,-0.21752938383354903,0
13,0.7374506206360385,0.2860338579061558,-0.799036225036052,1.1592407784722165,-0.6558259447427762,1
14,-2.384242845245404,-1.5850966202099814,1.404751070956311,-1.8122557249891278,-0.5104985587635958,0
15,-1.7806979552268487,-0.9841086515467198,1.4056637732957205,-1.9390150277570142,-1.2321984663131047,0
16,0.39819765000380203,1.4179529763659665e-05,-0.7070991817082684,1.078657475216174,-1.876417847406518,1
17,-1.3344559273771435,-0.8654844994547135,0.8249521363867888,-1.0779005100593086,0.14765184053745017,0
18,1.6294975188701684,2.0985193884504105,0.8519368420626023,-1.737360638871213,0.15256924874093414,1
19,0.0544635645618492,-0.11555825506800846,-0.30297549269102936,0.48628644210263916,1.7113005153104637,1
20,0.8733546934737969,1.0205841723377782,0.27071269355570027,-0.6258602025914992,0.2289274027027541,1
21,1.0130701876358337,0.48418322979283995,-0.9348107991312733,1.3250269131292525,0.6183769205066998,1
22,0.12099013138829207,0.16561738373714688,0.08075244540636799,-0.15773368057006232,0.11795017089254153,1
23,-0.6942878337805442,-1.1340810519154374,-0.7912809930071381,1.4436485051337784,-0.38336882422806395,0
24,1.5176097789550087,0.880942747384669,-1.1226078718065602,1.5287415672356257,1.1089808553132174,1
25,0.14308772023097927,0.11599746106863994,-0.047054677887543764,0.0475833761766451,-0.7758714994462428,1
26,2.172521490688963,1.373130075556343,-1.4071098498974248,1.860070519852285,1.1129553382106698,1
27,3.405610268943658,4.343291465754905,1.7045569618041734,-3.5062721314935086,0.5577867238861631,1
28,1.038308490916898,2.0058420326808855,1.7363593121291467,-3.0671902544166625,1.3125093439544353,0
29,0.6859128333197937,0.21357017826453387,-0.8368542223821619,1.2320471308328558,0.7422752332070148,1
30,1.059265044446092,1.3856799728721136,0.5922253611664355,-1.1924785071337267,-0.9026197913712333,1
31,-1.700491882725827,-1.3579167000422205,0.5960277742506865,-0.625960563494033,-0.2540205661706743,0
32,-1.5120448200637417,-1.9410382276482563,-0.7794248149344734,1.593894719091069,-0.5678631472514148,1
33,0.6972987323976243,0.33326117949847806,-0.6434385673988199,0.9120291230208207,2.120143134162845,1
34,0.7942221170552346,0.991377732678897,0.35910715025198675,-0.7546110174716214,-1.7289756002047878,1
35,2.0990247925231262,1.2620590138355121,-1.4748427360877754,1.9865647740923988,-0.9860210241710703,1
36,-0.792272885164452,-1.065608511028999,-0.4950621528929279,0.9774913027422404,0.9491650626903592,0
37,1.1715540981503132,0.6335116758216791,-0.9497141961097317,1.31661149701912,-0.8206695194435634,1
38,1.2278250523237104,0.8054498909386201,-0.7427506382125048,0.9650276864764303,-0.8832575393920493,1
39,-1.9180811612592699,-2.005072959578894,-0.1726750197393266,0.6816722684443249,-1.1947317337576915,0
40,0.8687319119094066,1.1147068340694057,0.44692017877182233,-0.9142940244449268,-1.014421623283585,1
41,-2.636225779277325,-2.347971970956113,0.4905795002429362,-0.25857508112639804,1.5640140182118132,0
42,0.054385430785555244,-0.0951993710404692,-0.2664984396729724,0.42639480285205866,-1.980631328544664,1
43,1.387538498216771,1.789954684731696,0.7308577253125822,-1.4882906983644666,0.6209215568891648,1
44,-2.189323712304958,-1.1853982599647015,1.7720274779359284,-2.4559035067495225,-0.8252705451962018,0
45,-0.5036691403835097,-0.19314883072908062,0.5496733289979473,-0.7982204683520597,1.4625303826914446,0
46,2.6006193165968847,3.3179501555722695,1.3039521082995837,-2.6812726507014104,-1.1334596390504585,1
47,-2.0313577510820227,-1.2279690050612613,1.4155255410952836,-1.9031892453801795,0.6778400977178844,0
48,0.7993373406880906,0.430497176946747,-0.6510847937376977,0.9034096555442301,-0.35352099488117117,1
49,0.2699282339210638,0.272622247175344,0.007257815412078826,-0.0679410122049533,0.5091626800766724,1
50,1.086250103115725,1.3800351739053807,0.5342296213122536,-1.1028300809723022,-1.529015024414789,1
51,-0.5070551497282281,-0.8451720911129762,-0.6081014211090098,1.1039462390694545,-0.029146351490570425,0
52,-0.970598077517055,-1.1235966968458255,-0.2818923344232992,0.6644030071122984,1.3230092687080401,0
